dataset,building_id,building_type,metric,metric_type,value
BDG-2,Panther_office_Hannah,residential,nmae_15,hour_of_day,0.36671388149261475
BDG-2,Panther_office_Hannah,residential,nmae_16,hour_of_day,0.3763405680656433
BDG-2,Panther_office_Hannah,residential,nmae_17,hour_of_day,0.4434620440006256
BDG-2,Panther_office_Hannah,residential,nmae_18,hour_of_day,0.4587671756744385
BDG-2,Panther_office_Hannah,residential,nmae_19,hour_of_day,0.42398449778556824
BDG-2,Panther_office_Hannah,residential,nmae_20,hour_of_day,0.3506458103656769
BDG-2,Panther_office_Hannah,residential,nmae_21,hour_of_day,0.23197588324546814
BDG-2,Panther_office_Hannah,residential,nmae_22,hour_of_day,0.16955122351646423
BDG-2,Panther_office_Hannah,residential,nmae_23,hour_of_day,0.15906019508838654
BDG-2,Panther_lodging_Hattie,residential,cvrmse_0,hour_of_day,0.03901800885796547
BDG-2,Panther_lodging_Hattie,residential,cvrmse_1,hour_of_day,0.051967162638902664
BDG-2,Panther_lodging_Hattie,residential,cvrmse_2,hour_of_day,0.06530981510877609
BDG-2,Panther_lodging_Hattie,residential,cvrmse_3,hour_of_day,0.07279267907142639
BDG-2,Panther_lodging_Hattie,residential,cvrmse_4,hour_of_day,0.0794006735086441
BDG-2,Panther_lodging_Hattie,residential,cvrmse_5,hour_of_day,0.08610018342733383
BDG-2,Panther_lodging_Hattie,residential,cvrmse_6,hour_of_day,0.0945851057767868
BDG-2,Panther_lodging_Hattie,residential,cvrmse_7,hour_of_day,0.10139371454715729
BDG-2,Panther_lodging_Hattie,residential,cvrmse_8,hour_of_day,0.10479038208723068
BDG-2,Panther_lodging_Hattie,residential,cvrmse_9,hour_of_day,0.09460534900426865
BDG-2,Panther_lodging_Hattie,residential,cvrmse_10,hour_of_day,0.08343543857336044
BDG-2,Panther_lodging_Hattie,residential,cvrmse_11,hour_of_day,0.07823681086301804
BDG-2,Panther_lodging_Hattie,residential,cvrmse_12,hour_of_day,0.08399132639169693
BDG-2,Panther_lodging_Hattie,residential,cvrmse_13,hour_of_day,0.0889049544930458
BDG-2,Panther_lodging_Hattie,residential,cvrmse_14,hour_of_day,0.09078195691108704
BDG-2,Panther_lodging_Hattie,residential,cvrmse_15,hour_of_day,0.09986580163240433
BDG-2,Panther_lodging_Hattie,residential,cvrmse_16,hour_of_day,0.09612350910902023
BDG-2,Panther_lodging_Hattie,residential,cvrmse_17,hour_of_day,0.09612959623336792
BDG-2,Panther_lodging_Hattie,residential,cvrmse_18,hour_of_day,0.09618046879768372
BDG-2,Panther_lodging_Hattie,residential,cvrmse_19,hour_of_day,0.09619638323783875
BDG-2,Panther_lodging_Hattie,residential,cvrmse_20,hour_of_day,0.09789241850376129
BDG-2,Panther_lodging_Hattie,residential,cvrmse_21,hour_of_day,0.09966123849153519
BDG-2,Panther_lodging_Hattie,residential,cvrmse_22,hour_of_day,0.0976470336318016
BDG-2,Panther_lodging_Hattie,residential,cvrmse_23,hour_of_day,0.09756551682949066
BDG-2,Panther_lodging_Hattie,residential,nmbe_0,hour_of_day,-0.013569611124694347
BDG-2,Panther_lodging_Hattie,residential,nmbe_1,hour_of_day,-0.031844910234212875
BDG-2,Panther_lodging_Hattie,residential,nmbe_2,hour_of_day,-0.04693375900387764
BDG-2,Panther_lodging_Hattie,residential,nmbe_3,hour_of_day,-0.054911546409130096
BDG-2,Panther_lodging_Hattie,residential,nmbe_4,hour_of_day,-0.06292583793401718
BDG-2,Panther_lodging_Hattie,residential,nmbe_5,hour_of_day,-0.0708455890417099
BDG-2,Panther_lodging_Hattie,residential,nmbe_6,hour_of_day,-0.07935456931591034
BDG-2,Panther_lodging_Hattie,residential,nmbe_7,hour_of_day,-0.083846315741539
BDG-2,Panther_lodging_Hattie,residential,nmbe_8,hour_of_day,-0.08212222158908844
BDG-2,Panther_lodging_Hattie,residential,nmbe_9,hour_of_day,-0.06596191227436066
BDG-2,Panther_lodging_Hattie,residential,nmbe_10,hour_of_day,-0.050246063619852066
BDG-2,Panther_lodging_Hattie,residential,nmbe_11,hour_of_day,-0.03693537414073944
BDG-2,Panther_lodging_Hattie,residential,nmbe_12,hour_of_day,-0.03547472879290581
BDG-2,Panther_lodging_Hattie,residential,nmbe_13,hour_of_day,-0.03080250509083271
BDG-2,Panther_lodging_Hattie,residential,nmbe_14,hour_of_day,-0.03307187929749489
BDG-2,Panther_lodging_Hattie,residential,nmbe_15,hour_of_day,-0.03653005510568619
BDG-2,Panther_lodging_Hattie,residential,nmbe_16,hour_of_day,-0.03175218030810356
BDG-2,Panther_lodging_Hattie,residential,nmbe_17,hour_of_day,-0.028365228325128555
BDG-2,Panther_lodging_Hattie,residential,nmbe_18,hour_of_day,-0.02853935956954956
BDG-2,Panther_lodging_Hattie,residential,nmbe_19,hour_of_day,-0.0336567722260952
BDG-2,Panther_lodging_Hattie,residential,nmbe_20,hour_of_day,-0.035915881395339966
BDG-2,Panther_lodging_Hattie,residential,nmbe_21,hour_of_day,-0.04002629965543747
BDG-2,Panther_lodging_Hattie,residential,nmbe_22,hour_of_day,-0.04577704519033432
BDG-2,Panther_lodging_Hattie,residential,nmbe_23,hour_of_day,-0.050875045359134674
BDG-2,Panther_lodging_Hattie,residential,nmae_0,hour_of_day,0.031049856916069984
BDG-2,Panther_lodging_Hattie,residential,nmae_1,hour_of_day,0.042652763426303864
BDG-2,Panther_lodging_Hattie,residential,nmae_2,hour_of_day,0.05285710096359253
BDG-2,Panther_lodging_Hattie,residential,nmae_3,hour_of_day,0.05892188102006912
BDG-2,Panther_lodging_Hattie,residential,nmae_4,hour_of_day,0.06511452049016953
BDG-2,Panther_lodging_Hattie,residential,nmae_5,hour_of_day,0.07222073525190353
BDG-2,Panther_lodging_Hattie,residential,nmae_6,hour_of_day,0.08117853105068207
BDG-2,Panther_lodging_Hattie,residential,nmae_7,hour_of_day,0.08453669399023056
BDG-2,Panther_lodging_Hattie,residential,nmae_8,hour_of_day,0.08557239174842834
